,Date,Close,Low,High,weekday_fa,Date_Gregorian
761,1398/01/17,186535.52,185529.41,186535.7,دوشنبه,2019-04-06
762,1398/01/18,188073.78,187055.19,188645.81,سه‌شنبه,2019-04-07
763,1398/01/19,188592.76,186667.85,188592.7,چهارشنبه,2019-04-08
764,1398/01/20,190425.1,188937.82,190585.46,پنج‌شنبه,2019-04-09
765,1398/01/21,193978.3,190824.55,193981.21,جمعه,2019-04-10
766,1398/01/24,195202.73,194884.36,195739.23,دوشنبه,2019-04-13
767,1398/01/25,196084.12,194037.66,196085.0,سه‌شنبه,2019-04-14
768,1398/01/26,201805.82,196861.16,201827.85,چهارشنبه,2019-04-15
769,1398/01/27,201890.83,201789.33,202679.06,پنج‌شنبه,2019-04-16
770,1398/01/28,199911.32,198631.34,201091.88,جمعه,2019-04-17
771,1398/01/31,204375.3,200734.76,204375.67,دوشنبه,2019-04-20
772,1398/02/02,204322.0,204321.77,206835.11,چهارشنبه,2019-04-22
773,1398/02/03,202857.46,202656.9,203732.62,پنج‌شنبه,2019-04-23
774,1398/02/04,203776.89,203071.14,203904.08,جمعه,2019-04-24
775,1398/02/07,205287.42,204195.42,205287.69,دوشنبه,2019-04-27
776,1398/02/08,209243.88,206169.83,209264.93,سه‌شنبه,2019-04-28
777,1398/02/09,214867.58,210440.76,214867.73,چهارشنبه,2019-04-29
778,1398/02/10,216641.98,216637.54,219086.39,پنج‌شنبه,2019-04-30
779,1398/02/11,220108.95,217222.72,220108.95,جمعه,2019-05-01
780,1398/02/14,224589.61,221546.78,224589.66,دوشنبه,2019-05-04
781,1398/02/15,224057.3,224057.23,226952.78,سه‌شنبه,2019-05-05
782,1398/02/16,215820.61,215818.78,223368.76,چهارشنبه,2019-05-06
783,1398/02/17,208197.1,207966.53,213710.65,پنج‌شنبه,2019-05-07
784,1398/02/18,211344.12,207779.31,211344.0,جمعه,2019-05-08
785,1398/02/21,209154.94,209154.97,212479.92,دوشنبه,2019-05-11
786,1398/02/22,204069.3,203489.1,208660.44,سه‌شنبه,2019-05-12
787,1398/02/23,207751.68,204751.06,207752.35,چهارشنبه,2019-05-13
788,1398/02/24,211746.37,208474.09,211995.43,پنج‌شنبه,2019-05-14
789,1398/02/25,211017.78,210898.35,212270.75,جمعه,2019-05-15
790,1398/02/28,212747.72,211922.72,213169.11,دوشنبه,2019-05-18
791,1398/02/29,212851.49,212751.43,213110.32,سه‌شنبه,2019-05-19
792,1398/02/30,211871.68,211708.65,213149.85,چهارشنبه,2019-05-20
793,1398/02/31,215091.61,212367.47,215211.45,پنج‌شنبه,2019-05-21
794,1398/03/01,215168.55,215115.65,215756.79,جمعه,2019-05-22
795,1398/03/04,214314.24,213802.46,215141.59,دوشنبه,2019-05-25
796,1398/03/05,217573.93,214651.19,217577.57,سه‌شنبه,2019-05-26
797,1398/03/07,223253.79,219484.05,223254.05,پنج‌شنبه,2019-05-28
798,1398/03/08,224476.82,224476.53,225232.27,جمعه,2019-05-29
799,1398/03/11,222387.76,221336.45,223723.03,دوشنبه,2019-06-01
800,1398/03/12,224544.38,222588.03,224731.11,سه‌شنبه,2019-06-02
801,1398/03/13,226983.38,225231.52,227308.85,چهارشنبه,2019-06-03
802,1398/03/18,226888.2,226205.42,226888.32,دوشنبه,2019-06-08
803,1398/03/19,229808.83,227333.81,232416.39,سه‌شنبه,2019-06-09
804,1398/03/20,230267.72,230267.87,232619.1,چهارشنبه,2019-06-10
805,1398/03/21,230617.53,229771.15,230679.45,پنج‌شنبه,2019-06-11
806,1398/03/22,233352.82,232196.93,233791.95,جمعه,2019-06-12
807,1398/03/25,234167.67,232107.2,234167.7,دوشنبه,2019-06-15
808,1398/03/26,238220.17,235215.09,239154.29,سه‌شنبه,2019-06-16
809,1398/03/27,238160.65,237557.9,238420.19,چهارشنبه,2019-06-17
810,1398/03/28,237148.24,237146.33,239122.8,پنج‌شنبه,2019-06-18
811,1398/03/29,234879.41,234879.31,237502.45,جمعه,2019-06-19
812,1398/04/01,233886.06,233477.33,234307.67,دوشنبه,2019-06-22
813,1398/04/02,237459.89,234409.94,237459.98,سه‌شنبه,2019-06-23
814,1398/04/03,242568.12,238274.99,242567.9,چهارشنبه,2019-06-24
815,1398/04/04,245098.7,242339.64,245111.21,پنج‌شنبه,2019-06-25
816,1398/04/05,248577.76,246532.94,248640.94,جمعه,2019-06-26
817,1398/04/09,248533.04,248532.9,250184.6,سه‌شنبه,2019-06-30
818,1398/04/10,247122.46,246730.1,248349.85,چهارشنبه,2019-07-01
819,1398/04/11,248275.87,247302.08,248276.09,پنج‌شنبه,2019-07-02
820,1398/04/12,248943.99,248920.89,249550.25,جمعه,2019-07-03
821,1398/04/15,245445.63,245445.71,249117.05,دوشنبه,2019-07-06
822,1398/04/16,246447.46,245729.83,246565.07,سه‌شنبه,2019-07-07
823,1398/04/17,249252.59,247006.68,249399.91,چهارشنبه,2019-07-08
824,1398/04/18,248716.14,248507.68,249530.54,پنج‌شنبه,2019-07-09
825,1398/04/19,249622.06,248902.29,249622.06,جمعه,2019-07-10
826,1398/04/22,250605.02,250056.6,250605.02,دوشنبه,2019-07-13
827,1398/04/23,253577.77,251166.3,253640.52,سه‌شنبه,2019-07-14
828,1398/04/24,253303.32,253303.52,254841.75,چهارشنبه,2019-07-15
829,1398/04/25,246268.05,246267.58,253130.92,پنج‌شنبه,2019-07-16
830,1398/04/26,246790.39,245363.92,246992.38,جمعه,2019-07-17
831,1398/04/29,246437.38,246437.13,247380.61,دوشنبه,2019-07-20
832,1398/04/30,249661.56,246938.51,249809.2,سه‌شنبه,2019-07-21
833,1398/04/31,253056.79,251818.43,253591.0,چهارشنبه,2019-07-22
834,1398/05/01,251278.29,251131.27,253353.79,پنج‌شنبه,2019-07-23
835,1398/05/02,252864.57,251387.92,253052.3,جمعه,2019-07-24
836,1398/05/05,252275.39,252049.6,253164.18,دوشنبه,2019-07-27
837,1398/05/06,252324.66,252280.5,252751.8,سه‌شنبه,2019-07-28
838,1398/05/07,252488.28,252394.79,252987.32,چهارشنبه,2019-07-29
839,1398/05/08,252898.05,252576.85,252898.18,پنج‌شنبه,2019-07-30
840,1398/05/09,254445.72,253110.43,254445.74,جمعه,2019-07-31
841,1398/05/12,254453.87,254300.38,254756.51,دوشنبه,2019-08-03
842,1398/05/13,255530.16,254961.15,255530.31,سه‌شنبه,2019-08-04
843,1398/05/14,256698.24,256351.56,256783.46,چهارشنبه,2019-08-05
844,1398/05/15,255511.99,255512.14,257742.04,پنج‌شنبه,2019-08-06
845,1398/05/16,255163.28,255099.36,255910.87,جمعه,2019-08-07
846,1398/05/19,255306.38,255299.03,255838.02,دوشنبه,2019-08-10
847,1398/05/20,255876.2,255696.47,255919.1,سه‌شنبه,2019-08-11
848,1398/05/22,257097.18,256151.87,257097.18,پنج‌شنبه,2019-08-13
849,1398/05/27,260991.95,260991.47,262047.72,سه‌شنبه,2019-08-18
850,1398/05/28,262941.2,261673.37,262941.25,چهارشنبه,2019-08-19
851,1398/05/30,266127.21,263901.15,266127.23,جمعه,2019-08-21
852,1398/06/02,269986.11,266969.78,269998.53,دوشنبه,2019-08-24
853,1398/06/03,269225.29,268220.13,271172.15,سه‌شنبه,2019-08-25
854,1398/06/04,274871.63,269951.99,274871.65,چهارشنبه,2019-08-26
855,1398/06/05,278469.94,276682.21,279508.21,پنج‌شنبه,2019-08-27
856,1398/06/06,278674.74,274551.52,278674.74,جمعه,2019-08-28
857,1398/06/09,284139.2,280867.63,285265.43,دوشنبه,2019-08-31
858,1398/06/10,286114.68,284218.64,286114.7,سه‌شنبه,2019-09-01
859,1398/06/11,283062.68,283001.55,287147.92,چهارشنبه,2019-09-02
860,1398/06/12,285573.57,283066.49,285573.57,پنج‌شنبه,2019-09-03
861,1398/06/13,290178.44,286841.84,290178.55,جمعه,2019-09-04
862,1398/06/16,294601.58,291612.57,294601.58,دوشنبه,2019-09-07
863,1398/06/17,296731.81,296089.39,297232.34,سه‌شنبه,2019-09-08
864,1398/06/20,299930.74,297863.75,299930.62,جمعه,2019-09-11
865,1398/06/23,304460.12,301523.48,304738.61,دوشنبه,2019-09-14
866,1398/06/24,302395.71,301828.09,304779.99,سه‌شنبه,2019-09-15
867,1398/06/25,305917.16,304545.77,307415.76,چهارشنبه,2019-09-16
868,1398/06/26,302081.99,302081.99,305698.97,پنج‌شنبه,2019-09-17
869,1398/06/27,294166.68,293770.39,301559.51,جمعه,2019-09-18
870,1398/06/30,297712.59,294542.3,297874.9,دوشنبه,2019-09-21
871,1398/06/31,302103.55,299001.81,302103.54,سه‌شنبه,2019-09-22
872,1398/07/01,311471.38,304176.9,311483.86,چهارشنبه,2019-09-23
873,1398/07/02,312206.48,312206.49,314835.49,پنج‌شنبه,2019-09-24
874,1398/07/03,314409.19,312092.14,314409.19,جمعه,2019-09-25
875,1398/07/06,320023.9,316772.28,320261.32,دوشنبه,2019-09-28
876,1398/07/07,318250.56,317645.39,321958.92,سه‌شنبه,2019-09-29
877,1398/07/08,324705.88,320747.86,324744.58,چهارشنبه,2019-09-30
878,1398/07/09,326104.45,326104.45,328732.63,پنج‌شنبه,2019-10-01
879,1398/07/10,326117.04,321606.54,326341.14,جمعه,2019-10-02
880,1398/07/13,327305.77,327305.73,330447.0,دوشنبه,2019-10-05
881,1398/07/14,320208.44,319562.45,326250.63,سه‌شنبه,2019-10-06
882,1398/07/15,320909.72,320762.38,324075.28,چهارشنبه,2019-10-07
883,1398/07/16,314469.77,314468.48,320678.09,پنج‌شنبه,2019-10-08
884,1398/07/17,313048.97,309961.67,313049.22,جمعه,2019-10-09
885,1398/07/20,322059.82,315433.12,322059.82,دوشنبه,2019-10-12
886,1398/07/21,326190.69,326190.57,329667.01,سه‌شنبه,2019-10-13
887,1398/07/22,319871.62,318215.27,325280.76,چهارشنبه,2019-10-14
888,1398/07/23,308978.94,308957.4,320335.45,پنج‌شنبه,2019-10-15
889,1398/07/24,309640.32,308307.95,310194.09,جمعه,2019-10-16
890,1398/07/28,301391.08,301390.82,310145.78,سه‌شنبه,2019-10-20
891,1398/07/29,302173.07,299880.05,302177.2,چهارشنبه,2019-10-21
892,1398/07/30,308314.9,303956.43,309420.93,پنج‌شنبه,2019-10-22
893,1398/08/01,305807.61,305806.01,309188.24,جمعه,2019-10-23
894,1398/08/04,303449.76,303449.76,305911.52,دوشنبه,2019-10-26
895,1398/08/06,305969.9,303780.64,305971.62,چهارشنبه,2019-10-28
896,1398/08/08,309660.8,306874.74,309671.67,جمعه,2019-10-30
897,1398/08/11,308730.16,308730.15,311466.56,دوشنبه,2019-11-02
898,1398/08/12,308960.9,308188.08,309522.8,سه‌شنبه,2019-11-03
899,1398/08/13,304676.48,304676.42,308948.82,چهارشنبه,2019-11-04
900,1398/08/14,305333.36,304091.75,305342.79,پنج‌شنبه,2019-11-05
901,1398/08/18,305858.88,305858.77,307029.21,دوشنبه,2019-11-09
902,1398/08/19,302795.09,302795.0,305911.94,سه‌شنبه,2019-11-10
903,1398/08/20,303944.22,302892.66,303944.24,چهارشنبه,2019-11-11
904,1398/08/21,306655.34,304730.8,306978.86,پنج‌شنبه,2019-11-12
905,1398/08/22,307094.08,307083.36,307291.48,جمعه,2019-11-13
906,1398/08/25,306885.78,306885.72,308852.3,دوشنبه,2019-11-16
907,1398/08/26,302340.55,302340.66,304278.22,سه‌شنبه,2019-11-17
908,1398/08/27,302726.28,301763.06,302828.46,چهارشنبه,2019-11-18
909,1398/08/28,304688.53,303137.61,304891.28,پنج‌شنبه,2019-11-19
910,1398/08/29,304997.0,304996.48,305450.19,جمعه,2019-11-20
911,1398/09/02,305622.48,305622.44,306145.21,دوشنبه,2019-11-23
912,1398/09/03,305774.01,305452.17,306045.71,سه‌شنبه,2019-11-24
913,1398/09/04,308477.15,306843.13,308477.18,چهارشنبه,2019-11-25
914,1398/09/05,309643.34,309349.31,309865.43,پنج‌شنبه,2019-11-26
915,1398/09/06,311230.07,310186.78,311312.26,جمعه,2019-11-27
916,1398/09/09,314587.85,312325.52,314587.85,دوشنبه,2019-11-30
917,1398/09/10,318670.5,315757.19,318670.87,سه‌شنبه,2019-12-01
918,1398/09/11,320194.83,320194.8,322896.44,چهارشنبه,2019-12-02
919,1398/09/12,320814.37,319104.91,320840.27,پنج‌شنبه,2019-12-03
920,1398/09/13,322528.02,321561.42,322562.13,جمعه,2019-12-04
921,1398/09/16,327624.81,325322.39,328471.76,دوشنبه,2019-12-07
922,1398/09/17,332567.22,328787.68,332582.47,سه‌شنبه,2019-12-08
923,1398/09/18,335792.01,334541.6,336002.81,چهارشنبه,2019-12-09
924,1398/09/19,339434.41,337580.33,340733.15,پنج‌شنبه,2019-12-10
925,1398/09/20,339386.61,337025.24,339386.57,جمعه,2019-12-11
926,1398/09/23,343291.75,340862.71,343291.82,دوشنبه,2019-12-14
927,1398/09/24,344115.07,344115.02,346738.08,سه‌شنبه,2019-12-15
928,1398/09/25,344487.62,343711.28,344585.27,چهارشنبه,2019-12-16
929,1398/09/26,346870.73,345685.09,346974.71,پنج‌شنبه,2019-12-17
930,1398/09/27,350322.58,347815.27,350323.08,جمعه,2019-12-18
931,1398/09/30,353996.74,352224.09,354259.8,دوشنبه,2019-12-21
932,1398/10/01,356721.11,354693.25,356721.11,سه‌شنبه,2019-12-22
933,1398/10/02,359365.51,359004.12,363242.83,چهارشنبه,2019-12-23
934,1398/10/03,362259.34,359138.55,362651.73,پنج‌شنبه,2019-12-24
935,1398/10/04,361088.37,360376.64,362815.5,جمعه,2019-12-25
936,1398/10/07,367632.12,363207.64,367632.12,دوشنبه,2019-12-28
937,1398/10/08,369729.85,367904.19,369779.15,سه‌شنبه,2019-12-29
938,1398/10/09,375547.68,371713.17,375548.1,چهارشنبه,2019-12-30
939,1398/10/10,377012.73,376371.19,379674.81,پنج‌شنبه,2019-12-31
940,1398/10/11,384099.6,378690.58,384934.84,جمعه,2020-01-01
941,1398/10/14,367334.2,367333.95,371447.38,دوشنبه,2020-01-04
942,1398/10/15,365815.49,362467.06,365836.71,سه‌شنبه,2020-01-05
943,1398/10/17,358843.21,358842.17,368504.05,پنج‌شنبه,2020-01-07
944,1398/10/18,353807.68,353672.68,355759.15,جمعه,2020-01-08
945,1398/10/21,359807.44,355946.77,359807.14,دوشنبه,2020-01-11
946,1398/10/22,375650.17,370863.1,375650.17,سه‌شنبه,2020-01-12
947,1398/10/23,392038.38,383453.52,392057.84,چهارشنبه,2020-01-13
948,1398/10/24,395912.64,395679.21,398920.69,پنج‌شنبه,2020-01-14
949,1398/10/25,399445.29,393990.64,399445.26,جمعه,2020-01-15
950,1398/10/28,409962.46,403849.22,410668.94,دوشنبه,2020-01-18
951,1398/10/29,410694.53,407054.26,410977.62,سه‌شنبه,2020-01-19
952,1398/10/30,409807.77,409044.43,411460.3,چهارشنبه,2020-01-20
953,1398/11/01,406008.93,406008.47,409238.14,پنج‌شنبه,2020-01-21
954,1398/11/02,411211.48,405366.07,411211.48,جمعه,2020-01-22
955,1398/11/05,417001.88,415342.07,417100.26,دوشنبه,2020-01-25
956,1398/11/06,418312.46,418310.4,422713.89,سه‌شنبه,2020-01-26
957,1398/11/07,420668.11,415189.94,420668.13,چهارشنبه,2020-01-27
958,1398/11/08,427139.41,423383.43,427497.48,پنج‌شنبه,2020-01-28
959,1398/11/12,426184.92,426184.92,430737.39,دوشنبه,2020-02-01
960,1398/11/13,428216.97,422587.22,428216.97,سه‌شنبه,2020-02-02
961,1398/11/14,438880.23,432109.47,438893.61,چهارشنبه,2020-02-03
962,1398/11/15,440199.08,440184.93,444403.35,پنج‌شنبه,2020-02-04
963,1398/11/16,445894.14,441468.77,445894.33,جمعه,2020-02-05
964,1398/11/19,452842.34,452842.12,456488.27,دوشنبه,2020-02-08
965,1398/11/20,454618.54,454398.98,455488.66,سه‌شنبه,2020-02-09
966,1398/11/21,447151.87,445498.83,456680.55,چهارشنبه,2020-02-10
967,1398/11/23,459079.5,449813.53,459565.45,جمعه,2020-02-12
968,1398/11/26,461988.42,460615.1,465978.2,دوشنبه,2020-02-15
969,1398/11/27,472749.87,465788.3,472750.23,سه‌شنبه,2020-02-16
970,1398/11/28,476812.76,476812.75,480712.72,چهارشنبه,2020-02-17
971,1398/11/29,472120.38,468834.45,477209.97,پنج‌شنبه,2020-02-18
972,1398/11/30,478755.66,474805.95,479180.84,جمعه,2020-02-19
973,1398/12/03,481869.64,467120.34,481869.64,دوشنبه,2020-02-22
974,1398/12/04,498904.49,489531.81,499031.09,سه‌شنبه,2020-02-23
975,1398/12/05,503735.84,501914.48,507269.65,چهارشنبه,2020-02-24
976,1398/12/06,518512.81,509472.01,518514.01,پنج‌شنبه,2020-02-25
977,1398/12/07,524393.85,524393.85,530073.39,جمعه,2020-02-26
978,1398/12/10,505801.02,504035.93,509022.59,دوشنبه,2020-02-29
979,1398/12/11,515583.37,505920.68,515583.97,سه‌شنبه,2020-03-01
980,1398/12/12,529328.95,518203.39,529328.95,چهارشنبه,2020-03-02
981,1398/12/13,544239.9,532962.69,544239.9,پنج‌شنبه,2020-03-03
982,1398/12/14,555167.13,547292.93,555293.95,جمعه,2020-03-04
983,1398/12/17,549186.07,549186.05,555081.47,دوشنبه,2020-03-07
984,1398/12/19,534379.46,534376.22,545656.45,چهارشنبه,2020-03-09
985,1398/12/20,519847.33,519847.33,529129.78,پنج‌شنبه,2020-03-10
986,1398/12/21,520211.05,518747.71,522301.12,جمعه,2020-03-11
987,1398/12/24,502738.94,502688.24,520048.32,دوشنبه,2020-03-14
988,1398/12/25,494278.57,493276.37,498654.91,سه‌شنبه,2020-03-15
989,1398/12/26,506079.32,495605.54,506083.32,چهارشنبه,2020-03-16
990,1398/12/27,502429.71,501053.0,506880.22,پنج‌شنبه,2020-03-17
991,1398/12/28,512900.53,503411.58,512909.87,جمعه,2020-03-18
992,1399/01/05,508661.53,508533.07,513347.74,پنج‌شنبه,2020-03-24
993,1399/01/06,521267.67,509932.14,521268.11,جمعه,2020-03-25
994,1399/01/09,532525.21,524609.77,532526.05,دوشنبه,2020-03-28
995,1399/01/10,545649.66,537130.87,545908.74,سه‌شنبه,2020-03-29
996,1399/01/11,547657.84,543655.18,547661.95,چهارشنبه,2020-03-30
997,1399/01/16,567531.59,551839.88,567665.35,دوشنبه,2020-04-04
998,1399/01/17,573903.18,571165.66,574020.34,سه‌شنبه,2020-04-05
999,1399/01/18,569673.61,568336.34,575338.6,چهارشنبه,2020-04-06
1000,1399/01/19,583344.42,571035.86,583599.65,پنج‌شنبه,2020-04-07
1001,1399/01/20,597068.92,586287.94,597351.06,جمعه,2020-04-08
1002,1399/01/23,607854.94,600705.77,608289.05,دوشنبه,2020-04-11
1003,1399/01/24,623260.14,610281.34,623328.68,سه‌شنبه,2020-04-12
1004,1399/01/25,624527.45,624527.45,643951.85,چهارشنبه,2020-04-13
1005,1399/01/26,626388.68,617224.1,626515.65,پنج‌شنبه,2020-04-14
1006,1399/01/27,645722.63,629198.12,645781.22,جمعه,2020-04-15
1007,1399/01/30,668905.68,653689.74,668981.69,دوشنبه,2020-04-18
1008,1399/01/31,690126.46,677297.41,691183.61,سه‌شنبه,2020-04-19
1009,1399/02/01,708994.61,691277.73,709012.94,چهارشنبه,2020-04-20
1010,1399/02/02,726137.35,716060.44,726964.89,پنج‌شنبه,2020-04-21
1011,1399/02/03,741901.81,729307.09,741952.44,جمعه,2020-04-22
1012,1399/02/06,769384.64,750464.45,770549.36,دوشنبه,2020-04-25
1013,1399/02/07,797824.21,780468.16,798105.02,سه‌شنبه,2020-04-26
1014,1399/02/08,820505.34,806172.25,820534.46,چهارشنبه,2020-04-27
1015,1399/02/09,845952.45,830580.29,846008.38,پنج‌شنبه,2020-04-28
1016,1399/02/10,878093.72,853992.75,878434.98,جمعه,2020-04-29
1017,1399/02/13,917405.96,892690.13,917501.48,دوشنبه,2020-05-02
1018,1399/02/14,956816.56,932736.38,964308.51,سه‌شنبه,2020-05-03
1019,1399/02/15,979105.71,956324.84,979106.39,چهارشنبه,2020-05-04
1020,1399/02/16,980571.13,978019.48,995966.21,پنج‌شنبه,2020-05-05
1021,1399/02/17,977923.47,965587.2,980515.87,جمعه,2020-05-06
1022,1399/02/20,1020000.0,990339.21,1020999.9999999999,دوشنبه,2020-05-09
1023,1399/02/21,1042999.9999999999,1034000.0,1044999.9999999999,سه‌شنبه,2020-05-10
1024,1399/02/22,1048000.0,1042999.9999999999,1049000.0,چهارشنبه,2020-05-11
1025,1399/02/23,1020999.9999999999,1020000.0,1046000.0,پنج‌شنبه,2020-05-12
1026,1399/02/24,1018000.0,1008000.0,1026000.0,جمعه,2020-05-13
1027,1399/02/27,987475.32,982410.19,1016999.9999999999,دوشنبه,2020-05-16
1028,1399/02/28,968460.69,964004.97,979444.32,سه‌شنبه,2020-05-17
1029,1399/02/29,995176.82,978644.81,995184.85,چهارشنبه,2020-05-18
1030,1399/02/30,1002000.0,1000999.9999999999,1008999.9999999999,پنج‌شنبه,2020-05-19
1031,1399/02/31,986759.18,985119.15,996750.54,جمعه,2020-05-20
1032,1399/03/03,959840.53,959306.14,986677.39,دوشنبه,2020-05-23
1033,1399/03/06,926132.74,926121.0,946195.8,پنج‌شنبه,2020-05-26
1034,1399/03/07,938549.69,913435.21,938557.14,جمعه,2020-05-27
1035,1399/03/10,973495.24,939162.73,973495.92,دوشنبه,2020-05-30
1036,1399/03/11,970411.22,970270.15,987440.13,سه‌شنبه,2020-05-31
1037,1399/03/12,988120.76,971214.29,988120.76,چهارشنبه,2020-06-01
1038,1399/03/13,1028999.9999999999,996019.78,1028999.9999999999,پنج‌شنبه,2020-06-02
1039,1399/03/17,1069000.0,1046000.0,1069000.0,دوشنبه,2020-06-06
1040,1399/03/18,1116000.0,1091000.0,1116000.0,سه‌شنبه,2020-06-07
1041,1399/03/19,1119000.0,1114000.0,1128000.0,چهارشنبه,2020-06-08
1042,1399/03/20,1118000.0,1117000.0,1129000.0,پنج‌شنبه,2020-06-09
1043,1399/03/21,1154000.0,1128000.0,1154000.0,جمعه,2020-06-10
1044,1399/03/24,1190000.0,1174000.0,1191000.0,دوشنبه,2020-06-13
1045,1399/03/25,1185000.0,1178000.0,1202000.0,سه‌شنبه,2020-06-14
1046,1399/03/26,1200000.0,1191000.0,1206000.0,چهارشنبه,2020-06-15
1047,1399/03/27,1230000.0,1204000.0,1230000.0,پنج‌شنبه,2020-06-16
1048,1399/03/31,1271000.0,1245000.0,1271000.0,دوشنبه,2020-06-20
1049,1399/04/01,1301000.0,1293000.0,1301000.0,سه‌شنبه,2020-06-21
1050,1399/04/02,1342000.0,1316000.0,1342000.0,چهارشنبه,2020-06-22
1051,1399/04/03,1391000.0,1364000.0,1392000.0,پنج‌شنبه,2020-06-23
1052,1399/04/04,1419000.0,1394000.0,1419000.0,جمعه,2020-06-24
1053,1399/04/07,1466000.0,1419000.0,1466000.0,دوشنبه,2020-06-27
1054,1399/04/08,1492000.0,1488000.0,1500000.0,سه‌شنبه,2020-06-28
1055,1399/04/09,1482000.0,1460000.0,1482000.0,چهارشنبه,2020-06-29
1056,1399/04/10,1547000.0,1503000.0,1547000.0,پنج‌شنبه,2020-06-30
1057,1399/04/11,1613000.0,1578000.0,1613000.0,جمعه,2020-07-01
1058,1399/04/14,1621000.0,1619000.0,1645000.0,دوشنبه,2020-07-04
1059,1399/04/15,1655000.0,1620000.0,1655000.0,سه‌شنبه,2020-07-05
1060,1399/04/16,1736000.0,1676000.0,1741000.0,چهارشنبه,2020-07-06
1061,1399/04/17,1747000.0,1735000.0,1748000.0,پنج‌شنبه,2020-07-07
1062,1399/04/18,1754000.0,1753000.0,1767000.0,جمعه,2020-07-08
1063,1399/04/21,1741000.0,1719000.0,1741000.0,دوشنبه,2020-07-11
1064,1399/04/22,1813000.0,1763000.0,1815000.0,سه‌شنبه,2020-07-12
1065,1399/04/23,1822000.0,1800000.0,1822000.0,چهارشنبه,2020-07-13
1066,1399/04/24,1845000.0,1835000.0,1846000.0,پنج‌شنبه,2020-07-14
1067,1399/04/25,1842000.0,1839000.0,1845000.0,جمعه,2020-07-15
1068,1399/04/28,1809000.0,1809000.0,1823000.0,دوشنبه,2020-07-18
1069,1399/04/29,1865000.0,1798000.0,1865000.0,سه‌شنبه,2020-07-19
1070,1399/04/30,1925000.0,1894000.0,1925000.0,چهارشنبه,2020-07-20
1071,1399/04/31,1916000.0,1901000.0,1920000.0,پنج‌شنبه,2020-07-21
1072,1399/05/01,1901000.0,1889000.0,1910000.0,جمعه,2020-07-22
1073,1399/05/04,1953000.0,1919000.0,1957000.0,دوشنبه,2020-07-25
1074,1399/05/05,1946000.0,1936000.0,1964000.0,سه‌شنبه,2020-07-26
1075,1399/05/06,1934000.0,1900000.0,1934000.0,چهارشنبه,2020-07-27
1076,1399/05/07,1941000.0,1941000.0,1973000.0,پنج‌شنبه,2020-07-28
1077,1399/05/08,1904000.0,1900000.0,1924000.0,جمعه,2020-07-29
1078,1399/05/11,1962000.0,1913000.0,1962000.0,دوشنبه,2020-08-01
1079,1399/05/12,2011000.0000000002,1962000.0,2013999.9999999998,سه‌شنبه,2020-08-02
1080,1399/05/13,1993000.0,1988000.0,2015000.0000000002,چهارشنبه,2020-08-03
1081,1399/05/14,1995000.0,1986000.0,1995000.0,پنج‌شنبه,2020-08-04
1082,1399/05/15,2033999.9999999998,2012000.0,2033999.9999999998,جمعه,2020-08-05
1083,1399/05/19,2079000.0000000002,2069000.0,2083000.0000000002,سه‌شنبه,2020-08-09
1084,1399/05/20,2065000.0,2065000.0,2103000.0,چهارشنبه,2020-08-10
1085,1399/05/21,2000000.0,1999000.0,2040000.0,پنج‌شنبه,2020-08-11
1086,1399/05/22,1976000.0,1975000.0,2039000.0000000002,جمعه,2020-08-12
1087,1399/05/25,1903000.0,1903000.0,1945000.0,دوشنبه,2020-08-15
1088,1399/05/26,1814000.0,1814000.0,1881000.0,سه‌شنبه,2020-08-16
1089,1399/05/27,1816000.0,1794000.0,1816000.0,چهارشنبه,2020-08-17
1090,1399/05/28,1825000.0,1825000.0,1857000.0,پنج‌شنبه,2020-08-18
1091,1399/05/29,1757000.0,1757000.0,1812000.0,جمعه,2020-08-19
1092,1399/06/01,1727000.0,1727000.0,1780000.0,دوشنبه,2020-08-22
1093,1399/06/02,1662000.0,1662000.0,1711000.0,سه‌شنبه,2020-08-23
1094,1399/06/03,1609000.0,1607000.0,1651000.0,چهارشنبه,2020-08-24
1095,1399/06/04,1650000.0,1622000.0,1650000.0,پنج‌شنبه,2020-08-25
1096,1399/06/05,1719000.0,1677000.0,1719000.0,جمعه,2020-08-26
1097,1399/06/10,1728000.0,1728000.0,1762000.0,چهارشنبه,2020-08-31
1098,1399/06/11,1685000.0,1685000.0,1715000.0,پنج‌شنبه,2020-09-01
1099,1399/06/12,1632000.0,1632000.0,1661000.0,جمعه,2020-09-02
1100,1399/06/15,1642000.0,1639000.0,1645000.0,دوشنبه,2020-09-05
1101,1399/06/16,1648000.0,1648000.0,1669000.0,سه‌شنبه,2020-09-06
1102,1399/06/17,1607000.0,1607000.0,1632000.0,چهارشنبه,2020-09-07
1103,1399/06/18,1570000.0,1570000.0,1587000.0,پنج‌شنبه,2020-09-08
1104,1399/06/19,1556000.0,1546000.0,1556000.0,جمعه,2020-09-09
1105,1399/06/22,1584000.0,1571000.0,1590000.0,دوشنبه,2020-09-12
1106,1399/06/23,1578000.0,1575000.0,1593000.0,سه‌شنبه,2020-09-13
1107,1399/06/24,1608000.0,1584000.0,1607000.0,چهارشنبه,2020-09-14
1108,1399/06/25,1665000.0,1633000.0,1667000.0,پنج‌شنبه,2020-09-15
1109,1399/06/26,1704000.0,1695000.0,1712000.0,جمعه,2020-09-16
